object_id,title,period,type,material,description,dimensions,museum,location,detail_url,image_url,image_path,credit_line,accession_number,crawl_date
540412,Inkstone in the Shape of a Roof Tile with Seal Script Characters,1700s–1800s,Stone,She stone,"This inkstone is particularly noteworthy for its inscriptions in two styles. The base shows four characters in seal script (zhuanshu) expressing auspicious, or favorable wishes, while the characters on the side in standard script (kaishu) record the name of the workshop and that of the collector’s studio.Inkstones were used to grind solid ink cakes with the addition of water to produce liquid ink for brush painting and calligraphy.",Diameter: 14.9 cm (5 7/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2023.50,https://openaccess-cdn.clevelandart.org/2023.50/2023.50_web.jpg,images/cleveland\540412.jpg,Norman O. Stone and Ella A. Stone Memorial Fund,2023.50,2026-05-11
542082,"Retreat on an Autumn Day, in Cursive Script",dated 1523,Calligraphy,Handscroll; ink on paper,"This masterwork of calligraphy by Zhu Yunming from Suzhou combines two poems by the artist in cursive script style, characterized by its uninhibited, swift, and intuitive brushwork, so powerful that it here dissolved characters into dots or lines. Written from right to left and top to bottom and alternating in light dry to deep saturated ink, single characters may take a whole column or extend into the next one. Following the movement of the brush, they seem to dance over the paper.",height: 34.3 cm (13 1/2 in.); Calligraphy section: 514.2 cm (202 7/16 in.); Roll: 34.6 x 8.3 cm (13 5/8 x 3 1/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2025.192,https://openaccess-cdn.clevelandart.org/2025.192/2025.192_web.jpg,images/cleveland\542082.jpg,Gift of the Gracious Pine Studio Collection,2025.192,2026-05-11
102499,Tripod with Cover,late 1700s,Wood,carved wood,"In the Qing (1644–1911) dynasty, luxury items became more affordable to larger parts of the society, including women, merchants, and literati in non-official positions. Imperial patronage and a growing urban population encouraged consumption of luxury goods and local craftmanship. This wooden tripod illustrates superb carving skills and the creative mind of the skilled artisan who sought clients on a competitive market.",Diameter: 12 cm (4 3/4 in.); Overall: 11 cm (4 5/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1921.1144,https://openaccess-cdn.clevelandart.org/1921.1144/1921.1144_web.jpg,images/cleveland\102499.jpg,Gift of Mrs. Lyman H. Treadway,1921.1144,2026-05-11
102500,Tripod with Cover,late 1700s,Wood,carved wood,"In the Qing (1644–1911) dynasty, luxury items became more affordable to larger parts of the society, including women, merchants, and literati in non-official positions. Imperial patronage and a growing urban population encouraged consumption of luxury goods and local craftmanship. This wooden tripod illustrates superb carving skills and the creative mind of the skilled artisan who sought clients on a competitive market.",Diameter: 12 cm (4 3/4 in.); Overall: 11 cm (4 5/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1921.1144.a,https://openaccess-cdn.clevelandart.org/1921.1144.a/1921.1144.a_web.jpg,images/cleveland\102500.jpg,Gift of Mrs. Lyman H. Treadway,1921.1144.a,2026-05-11
147054,Mortuary Figure of the Zodiac Sign: Rat (Aries),500s,Sculpture,gray earthenware with traces of slip,"The twelve-animal zodiac series—rat, ox, tiger, rabbit, dragon, snake, horse, goat, monkey, rooster, dog, and boar—signifies a traditional Chinese concept of time structured in a cyclical order. The twelve animals are also linked to the art of fortune-telling that underlies human existence in connection with the changes of the universe. The use of the twelve zodiac animals as tomb furniture suggests they provided a cosmological structure for the afterlife.",Overall: 22.6 cm (8 7/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1972.76.1,https://openaccess-cdn.clevelandart.org/1972.76.1/1972.76.1_web.jpg,images/cleveland\147054.jpg,The Norweb Collection,1972.76.1,2026-05-11
142317,Ewer,800s,Ceramic,"glazed stoneware with molded and applied decoration, Changsha ware",,Overall: 22.5 cm (8 7/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1966.145,https://openaccess-cdn.clevelandart.org/1966.145/1966.145_web.jpg,images/cleveland\142317.jpg,Fiftieth anniversary gift,1966.145,2026-05-11
147012,Cylindrical Container with Cover (Lian),100 BCE–100 CE,Metalwork,gilt bronze with openwork and chased designs,"This magnificent gilded bronze vessel with openwork decoration shows all kinds of fabulous creatures, real and imaginary, chasing each other among swirling scrolls. There is an emphasis on the unbroken rhythms of movement, rather than the ferocity of animals in combat. Cylindrical bronze vessels in this shape, called lian, were often used as cosmetic boxes.",Diameter: 16 cm (6 5/16 in.); Overall: 17.2 cm (6 3/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1972.44.a,https://openaccess-cdn.clevelandart.org/1972.44.a/1972.44.a_web.jpg,,Leonard C. Hanna Jr. Fund,1972.44.a,2026-05-11
147013,Cylindrical Container with Cover (Lian),100 BCE–100 CE,Metalwork,gilt bronze with openwork and chased designs,"This magnificent gilded bronze vessel with openwork decoration shows all kinds of fabulous creatures, real and imaginary, chasing each other among swirling scrolls. There is an emphasis on the unbroken rhythms of movement, rather than the ferocity of animals in combat. Cylindrical bronze vessels in this shape, called lian, were often used as cosmetic boxes.",Diameter: 16 cm (6 5/16 in.); Overall: 17.2 cm (6 3/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1972.44.b,https://openaccess-cdn.clevelandart.org/1972.44.b/1972.44.b_web.jpg,images/cleveland\147013.jpg,Leonard C. Hanna Jr. Fund,1972.44.b,2026-05-11
149951,Winged Chimera (Bixie),400s CE,Sculpture,bronze,,Overall: 6.7 x 7 cm (2 5/8 x 2 3/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1980.184,https://openaccess-cdn.clevelandart.org/1980.184/1980.184_web.jpg,images/cleveland\149951.jpg,Purchase from the J. H. Wade Fund; Bequests of Leonard C. Hanna Jr. and John L. Severance; Gifts of Francis F. Prentiss and the Worcester R. Warner Collection by exchange,1980.184,2026-05-11
155788,Ceremonial Axe (Fu),c. 1900–1500 BCE,Jade,jade (nephrite),,Overall: 10.5 x 0.5 cm (4 1/8 x 3/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1991.115,https://openaccess-cdn.clevelandart.org/1991.115/1991.115_web.jpg,images/cleveland\155788.jpg,"Seventy-fifth anniversary gift of J. E. Eskenazi (Limited), London",1991.115,2026-05-11
156522,Chariot Canopy Shaft,202 BCE–9 CE,Metalwork,bronze inlaid with silver,,Overall: 42.4 cm (16 11/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1992.233,https://openaccess-cdn.clevelandart.org/1992.233/1992.233_web.jpg,images/cleveland\156522.jpg,John L. Severance Fund,1992.233,2026-05-11
148362,Dream Journey to Mt. Tiantai,1814,Painting,handscroll; ink on paper,"When he painted Mt. Tiantai 天台山, Qian Du was a mature artist with a distinctive style that balanced refinement and “studied awkwardness.” He included the site’s famed features: the crescent-shaped stone bridge arching across the waterfall and surrounded by dense cliffs. Rows of pine and other vegetation appear in the crevices above and below the mountain. The twisting trunks and branches are left in outline, encased within the variegated foliage. In a pavilion at the center, a man and a woman look back to the lower right, across the ravine and toward the cascading water. Beyond and to the left, two simple mounds are backed by hills that stretch into the distance. Qian Du left space above the hills for an inscription describing the circumstances that gave rise to the painting. Chen Wenshu, family friend and patron to Qian Du, had dreamt of a journey to Tiantai, a mountain famed for both its natural beauty and its associations with legends and myths. This short handscroll was based on Chen’s description of his dream journey, on which he marveled at the scenery and encountered a goddess. Six months after the painting’s completion, Qian transcribed his friend’s longer poetic reminiscence on paper mounted after the painting. The landscape of the painting was not based on the physical site, which likely neither man had visited in 1814, but rather on the mythic tradition of Tiantai. It caused turbulence in the mind of the poet and provided inspiration to the painter.",Overall: 29.8 x 72 cm (11 3/4 x 28 3/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1975.75,https://openaccess-cdn.clevelandart.org/1975.75/1975.75_web.jpg,images/cleveland\148362.jpg,Gift of Jean-Pierre Dubosc,1975.75,2026-05-11
165310,"Tibetan Man's Robe, Chuba",late 1600s,Garment,"Silk, gilt-metal thread of two kinds: satin weave with supplementary weft patterning","This magnificent robe for a Tibetan lama or an aristocrat was originally a Chinese imperial wall hanging. Tibetan tailors cut it into 60 separate units, reassembling the fabric for a completely new and bold design. The wearer of such a garment must have impressed bystanders by his striking appearance. What you see here is the robe’s back side.Textiles played an important role in Chinese diplomacy with foreign governments. Diplomatic gifts of silk served to pacify border populations and to maintain balanced power relationships. Over centuries the Chinese court endeavored to keep a stable relationship with powerful Tibetan Buddhists. During the Qing dynasty (1644–1911) the Chinese court began to send gifts of court garments and furnishings to Tibet where they were altered to create Tibetan-style robes.",width across shoulders: 189.9 cm (74 3/4 in.); length back of neck to hem: 152.4 cm (60 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/2007.216,https://openaccess-cdn.clevelandart.org/2007.216/2007.216_web.jpg,images/cleveland\165310.jpg,Norman O. Stone and Ella A. Stone Memorial Fund,2007.216,2026-05-11
135953,Greeting the Spring,1600,Painting,handscroll; ink and light color on paper,"This masterfully composed landscape in light colors and delicate brushwork is an image of the water-rich Jiangnan region in southeast China, where Wu Bin was active as an artist. Embedded in rolling hills along lakesides and streams nestle cityscapes hosting numerous spring festivities. Lantern displays and street performances in the villages salute the New Year, and are interwoven with scenes of farming, fishing, and silk making. In one scene in the middle ground, an ox made of clay under a canopy is lead in a procession to an architectural compound, a ceremony known as whipping the spring ox in hope for a good harvest. This handscroll bears five collector seals by the Qianlong emperor indicating his appreciation for the painting.",Image: 34.3 x 252.8 cm (13 1/2 x 99 1/2 in.); Overall: 35 x 1022.2 cm (13 3/4 x 402 7/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1959.45,https://openaccess-cdn.clevelandart.org/1959.45/1959.45_web.jpg,images/cleveland\135953.jpg,Purchase from the J. H. Wade Fund,1959.45,2026-05-11
159727,Old Trees by a Wintry Brook,1551,Painting,"hanging scroll, ink and light color on paper","Wen Zhengming was one of the most celebrated calligraphers and painters during the Ming dynasty (1368–1644). His inscription, gracefully written in small characters on the upper left corner, reveals Wen’s emotional mood at that moment of creation. ""In the fifteenth day of the fifth month, the year of xinhai [1551], [I], Zhengming, playfully write this Old Trees by a Wintry Brook at eighty-two [sui]."" How should we understand a wintery landscape painted in the middle of spring? Was it simply inspired by a surprisingly late spring snow? Or can it be that the “wintery” brook reflects the octogenarian’s feelings about aging and his inevitable, approaching mortality? The junipers’ gnarled forms are a poignant symbol of aging and suffering, yet the ink-dot leaves on some branches suggest that the trees are still alive, awaiting the warmth of spring.",Image: 114.3 x 47 cm (45 x 18 1/2 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1997.102,https://openaccess-cdn.clevelandart.org/1997.102/1997.102_web.jpg,images/cleveland\159727.jpg,Bequest of Mrs. A. Dean Perry,1997.102,2026-05-11
